epoch,episode,profile,scale,seed,source,epsilon,return,steps,accepted_steps,improvement_pct,mean_loss,termination_reason
1,229,baseline,20,20290020,nearest,0.4952436194895592,0.04622217361598388,10,3,5.322217361598389,0.0008260491370452775,patience
1,230,tight_tw,20,20290013,nearest,0.49303944315545256,0.027323227829709154,5,1,3.132322782970916,0.0009383889790178446,patience
1,231,baseline,50,20320019,nearest,0.4908352668213457,0.0806687711193234,7,3,8.466877111932341,0.0009229721785837189,patience
1,232,baseline,50,20320016,composite,0.4886310904872391,0.08610936972870106,12,8,9.010936972870105,0.0008893822867833154,budget
1,233,tight_tw,100,20370016,composite,0.4864269141531322,0.16611113576529352,12,11,16.71111357652935,0.0008178279376889006,budget
1,234,small_battery,50,20320015,nearest,0.4842227378190256,0.059944566505356504,12,7,6.494456650535652,0.0009904796950004982,budget
1,235,tight_tw,50,20320017,nearest,0.48201856148491884,0.15870913415948837,9,5,16.270913415948836,0.0009156779559968733,patience
1,236,small_battery,100,20370019,composite,0.4798143851508121,0.12853717963090705,12,10,13.053717963090707,0.0009652723174987547,budget
1,237,baseline,50,20320020,composite,0.47761020881670535,0.10413960142300893,12,10,10.613960142300895,0.0009879244793374606,budget
1,238,tight_tw,50,20320020,nearest,0.4754060324825987,0.16223384176177494,12,7,16.723384176177493,0.0008567610271567828,patience
1,239,small_battery,50,20320020,composite,0.47320185614849186,0.02136068294738274,12,4,2.9360682947382744,0.0007646940001946307,budget
1,240,tight_tw,50,20320019,nearest,0.47099767981438523,0.072732017826717,9,5,7.6732017826717005,0.0008564062811733471,patience
1,241,baseline,100,20370016,composite,0.4687935034802784,0.19352924559490756,12,8,19.752924559490754,0.0007134703488688138,budget
1,242,tight_tw,20,20290016,composite,0.46658932714617174,0.07245420352334833,8,3,7.7454203523348335,0.000775808582240861,patience
1,243,small_battery,100,20370017,nearest,0.464385150812065,0.08000380647065113,12,7,8.500380647065112,0.0009711370708557837,budget
1,244,tight_tw,100,20370020,composite,0.46218097447795825,0.005172649841713703,6,2,0.91726498417137,0.0007700255641426407,patience
1,245,baseline,20,20290017,nearest,0.4599767981438515,0.044640042040858655,12,4,5.264004204085866,0.0008064012674326546,budget
1,246,tight_tw,50,20320013,composite,0.4577726218097449,0.17533333663809128,12,10,17.73333366380913,0.0009034712005698751,budget
1,247,tight_tw,100,20370014,composite,0.455568445475638,0.10408359649720886,12,8,10.808359649720886,0.0009118820792642691,budget
1,248,baseline,100,20370018,nearest,0.4533642691415314,0.06692927220082202,12,7,7.192927220082202,0.0007628190594622252,budget
1,249,baseline,100,20370020,nearest,0.45116009280742453,0.11667006198098452,12,9,11.967006198098453,0.0007205583063414271,budget
1,250,small_battery,20,20290020,composite,0.4489559164733179,0.09847300222030866,6,2,10.247300222030868,0.0007847737928223041,patience
1,251,tight_tw,20,20290013,composite,0.44675174013921115,0.1818399592014678,12,5,18.883995920146784,0.0008247054605552042,patience
1,252,small_battery,100,20370018,composite,0.4445475638051044,0.06471350662903629,12,6,7.07135066290363,0.0007072989694013625,budget
1,253,baseline,100,20370017,composite,0.44234338747099766,0.16814442289152967,12,9,17.114442289152965,0.0006878130359780714,budget
1,254,tight_tw,50,20320019,composite,0.44013921113689103,0.20492721709414605,12,9,20.792721709414604,0.0007437179685026916,budget
1,255,tight_tw,20,20290014,composite,0.4379350348027843,0.02992809510298368,11,4,3.6928095102983685,0.0008662681289364771,patience
1,256,small_battery,100,20370016,nearest,0.43573085846867754,0.08859675534312782,12,9,9.15967553431278,0.0008457177613820664,budget
1,257,baseline,100,20370013,composite,0.4335266821345708,0.12668004995403603,12,7,13.168004995403603,0.0007065166566577781,budget
1,258,small_battery,20,20290016,nearest,0.43132250580046405,0.006160590435229379,10,2,1.4160590435229383,0.0006673073873472248,patience
1,259,small_battery,20,20290019,nearest,0.4291183294663574,0.09400408716195693,12,3,10.300408716195694,0.0007348201416446608,patience
1,260,baseline,50,20320014,composite,0.42691415313225056,0.13160166904918924,12,7,13.660166904918924,0.0008426614416931214,budget
1,261,small_battery,50,20320018,composite,0.42470997679814393,0.04692023742242815,12,5,5.392023742242815,0.0007426661033252114,budget
1,262,small_battery,100,20370014,composite,0.4225058004640372,0.14962304221793582,12,11,15.062304221793585,0.0007338726761575307,budget
1,263,tight_tw,50,20320013,nearest,0.42030162412993044,0.12141637813051609,10,6,12.54163781305161,0.0006582586041639457,patience
1,264,baseline,100,20370019,composite,0.4180974477958237,0.12521848155627519,12,11,12.62184815562752,0.0007734172595557341,budget
1,265,tight_tw,50,20320016,nearest,0.41589327146171695,0.09051010735260628,12,5,9.751010735260627,0.0008224225427752834,budget
1,266,baseline,20,20290015,nearest,0.4136890951276102,0.019003598397926272,7,1,2.5003598397926274,0.0006746203491944712,patience
1,267,small_battery,20,20290013,composite,0.4114849187935036,0.12138984654316204,5,1,12.538984654316204,0.0005938742706319598,patience
1,268,tight_tw,20,20290018,nearest,0.4092807424593967,0.08967929975434719,10,2,9.767929975434718,0.0007572733835533653,patience
1,269,small_battery,20,20290016,composite,0.4070765661252901,0.12098896713498186,9,4,12.598896713498185,0.0006516304860814556,patience
1,270,small_battery,100,20370013,nearest,0.40487238979118334,0.06529630966380048,12,9,6.829630966380049,0.0007134513345375564,budget
1,271,baseline,20,20290019,nearest,0.4026682134570766,-0.004,4,0,0.0,0.000685578830640737,patience
1,272,tight_tw,50,20320017,composite,0.40046403712296985,0.20887127229767707,12,11,20.987127229767705,0.0007480062673030318,budget
1,273,baseline,50,20320019,composite,0.3982598607888631,0.11772189577445923,12,8,12.172189577445923,0.0006463665370428876,budget
1,274,small_battery,100,20370018,nearest,0.39605568445475636,0.11211259750502746,10,5,11.711259750502744,0.0007236852311498876,patience
1,275,baseline,20,20290020,composite,0.39385150812064973,0.09989929414744461,8,4,10.389929414744461,0.000670629673488392,patience
1,276,tight_tw,50,20320018,composite,0.3916473317865429,0.10119078509754292,11,7,10.519078509754294,0.0005461384388282917,patience
1,277,small_battery,100,20370020,nearest,0.38944315545243624,0.0675505404846038,12,6,7.35505404846038,0.0006113586409272934,patience
1,278,baseline,50,20320018,nearest,0.3872389791183295,0.0921267158422556,12,8,9.61267158422556,0.0005718916669210617,budget
1,279,tight_tw,100,20370018,composite,0.38503480278422275,0.07087008781718779,12,8,7.487008781718777,0.0005653166352323843,budget
1,280,baseline,100,20370014,nearest,0.3828306264501161,0.0478140146226381,12,4,5.581401462263811,0.0005691508867603438,patience
1,281,tight_tw,20,20290019,nearest,0.38062645011600926,-0.004,4,0,0.0,0.0006078343020536271,patience
1,282,small_battery,50,20320017,composite,0.37842227378190263,0.10181403091491428,12,8,10.58140309149143,0.0007038259989927605,patience
1,283,tight_tw,100,20370013,composite,0.3762180974477959,0.13893728368351724,10,6,14.293728368351726,0.0006261829850201081,patience
1,284,tight_tw,100,20370020,nearest,0.37401392111368914,0.11114240766383379,12,8,11.514240766383377,0.0005997837270048558,patience
1,285,baseline,100,20370014,composite,0.3718097447795824,0.0112142930861143,5,1,1.5214293086114303,0.0006042105983928855,patience
1,286,small_battery,50,20320019,composite,0.36960556844547576,0.20818312663395086,12,10,21.018312663395086,0.0006733486116628053,budget
1,287,baseline,100,20370013,nearest,0.3674013921113689,0.09909202404222604,12,8,10.309202404222603,0.000556347507600676,budget
2,288,tight_tw,100,20370015,nearest,0.3651972157772623,0.09813452426815228,12,9,10.113452426815229,0.0006255989132911012,budget
2,289,tight_tw,20,20290019,composite,0.3629930394431554,-0.004,4,0,0.0,0.0005348566799469945,patience
2,290,baseline,100,20370016,composite,0.3607888631090488,0.18733264757158732,12,9,19.033264757158733,0.0006589780813022092,budget
2,291,baseline,100,20370017,composite,0.35858468677494204,0.11864096465282888,12,7,12.36409646528289,0.0006433892380562316,budget
2,292,small_battery,50,20320017,nearest,0.3563805104408353,0.1677341529074074,8,4,17.173415290740742,0.0005877590010528077,patience
2,293,small_battery,100,20370020,composite,0.35417633410672855,0.18976454111787036,12,12,18.976454111787035,0.0005665892191309219,budget
2,294,baseline,100,20370014,composite,0.3519721577726218,0.15050191918379777,12,9,15.350191918379776,0.0004885059592282996,budget
2,295,small_battery,50,20320014,nearest,0.34976798143851506,0.018827733133224542,6,2,2.2827733133224544,0.0005975787599189329,patience
2,296,small_battery,100,20370017,composite,0.34756380510440843,0.14668756554447002,12,10,14.868756554447003,0.000569680814277786,budget
2,297,small_battery,20,20290014,composite,0.3453596287703016,0.2045353774758351,11,7,20.853537747583516,0.0005228433900677687,patience
2,298,small_battery,100,20370014,nearest,0.34315545243619494,0.10537273473024648,11,7,10.93727347302465,0.0005378477428085546,patience
2,299,small_battery,20,20290015,nearest,0.3409512761020882,0.02914079974974553,6,1,3.4140799749745536,0.0006095369868418821,patience
2,300,baseline,50,20320017,composite,0.33874709976798145,0.02733301554498127,9,3,3.333301554498128,0.0005687631680970254,patience
2,301,small_battery,20,20290013,composite,0.3365429234338747,0.11938984654316202,8,2,12.538984654316204,0.0006271037118883347,patience
2,302,tight_tw,100,20370016,nearest,0.33433874709976796,-0.004,4,0,0.0,0.0005363740356133933,patience
2,303,baseline,20,20290014,nearest,0.3321345707656612,0.07497864402041253,9,4,7.9978644020412535,0.0005369421358037989,patience
2,304,baseline,20,20290014,composite,0.3299303944315546,0.05425484577090604,9,4,5.925484577090605,0.0005698893527315745,patience
2,305,tight_tw,50,20320013,composite,0.32772621809744784,0.1501055688661909,12,11,15.110556886619088,0.0005898876200957776,budget
2,306,tight_tw,50,20320019,nearest,0.3255220417633411,0.004608773097454081,6,2,0.860877309745408,0.0007570345953359478,patience
2,307,baseline,20,20290016,composite,0.32331786542923446,0.13900508454567848,11,5,14.500508454567848,0.0005960680335720933,patience
2,308,small_battery,50,20320015,composite,0.3211136890951276,0.10719353526962522,12,7,11.219353526962522,0.00057635945018706,patience
2,309,small_battery,20,20290013,nearest,0.318909512761021,0.004495805735832879,6,1,0.949580573583288,0.0005346799586872544,patience
2,310,tight_tw,20,20290014,composite,0.3167053364269141,0.028928095102983678,12,4,3.6928095102983685,0.000596068895530336,patience
2,311,baseline,100,20370013,nearest,0.3145011600928075,0.07436583453841446,12,10,7.636583453841446,0.0005931974237772044,budget
2,312,small_battery,50,20320013,nearest,0.31229698375870074,0.0751104470360953,11,5,8.11104470360953,0.0005499354414028525,patience
2,313,small_battery,20,20290019,composite,0.310092807424594,0.017367941121100433,5,1,2.1367941121100436,0.0005316825884246605,patience
2,314,baseline,50,20320015,composite,0.30788863109048725,0.11977227683043536,12,7,12.477227683043536,0.0005688083145879921,patience
2,315,baseline,100,20370019,composite,0.3056844547563806,0.11472745887331486,11,7,11.872745887331487,0.0005523141714179569,patience
2,316,small_battery,100,20370019,composite,0.30348027842227376,0.128953586309226,12,8,13.2953586309226,0.0005271155730767935,budget
2,317,small_battery,100,20370020,nearest,0.30127610208816713,0.08721533374186063,12,8,9.121533374186063,0.0005988598314220293,budget
2,318,tight_tw,50,20320013,nearest,0.2990719257540603,0.12141637813051609,12,8,12.54163781305161,0.0005006822279123923,budget
2,319,tight_tw,20,20290016,nearest,0.29686774941995364,0.09144263165455066,12,3,10.044263165455067,0.0005102356876737019,budget
2,320,baseline,20,20290020,nearest,0.2946635730858469,0.05072938845954057,12,5,5.772938845954057,0.0005100723329376224,budget
2,321,tight_tw,100,20370018,nearest,0.29245939675174015,0.07605062651432169,12,7,8.10506265143217,0.0005104215445119654,patience
2,322,tight_tw,50,20320017,composite,0.2902552204176334,0.19233942999040216,12,10,19.433942999040216,0.000569199914213071,budget
2,323,small_battery,20,20290016,composite,0.2880510440835268,0.23264482139102155,8,4,23.66448213910216,0.0004940330731022244,patience
2,324,small_battery,50,20320015,nearest,0.2858468677494199,0.06613904494645653,12,7,7.113904494645653,0.0005448420929984211,budget
2,325,baseline,50,20320013,nearest,0.2836426914153133,0.12141637813051609,12,8,12.54163781305161,0.00046302226770262894,budget
2,326,small_battery,50,20320019,composite,0.28143851508120643,0.1991101803234619,12,8,20.311018032346194,0.0005174938289713635,patience
2,327,tight_tw,50,20320018,nearest,0.2792343387470998,0.13377233714325568,12,8,13.777233714325567,0.00043350999253389573,budget
2,328,tight_tw,20,20290015,nearest,0.27703016241299305,0.02100359839792627,5,1,2.5003598397926274,0.00043855721783872255,patience
2,329,baseline,20,20290013,nearest,0.2748259860788863,0.027323227829709154,5,1,3.132322782970916,0.0004908513066740922,patience
2,330,small_battery,50,20320013,composite,0.2726218097447797,0.11108546044510612,12,7,11.608546044510613,0.000509870555061082,budget
2,331,tight_tw,20,20290020,nearest,0.27041763341067293,0.04656927317611692,9,2,5.356927317611691,0.000533578166079927,patience
2,332,small_battery,20,20290020,composite,0.2682134570765662,0.09330804731135164,7,2,9.830804731135167,0.0005016589176959196,patience
2,333,small_battery,20,20290017,composite,0.26600928074245944,0.045693260794243185,9,4,5.069326079424319,0.0005273397675772954,patience
2,334,tight_tw,20,20290018,composite,0.2638051044083527,0.2086491380009056,12,5,21.564913800090558,0.0004999032440203793,budget
2,335,tight_tw,50,20320020,composite,0.26160092807424595,0.22394530796414533,12,8,22.79453079641453,0.00042699637532399645,budget
2,336,small_battery,100,20370016,composite,0.2593967517401393,0.16592160346787904,12,10,16.792160346787902,0.0004577526770525775,budget
2,337,tight_tw,20,20290017,nearest,0.25719257540603246,0.04764004204085865,9,4,5.264004204085866,0.0005006090389964138,patience
2,338,tight_tw,50,20320017,nearest,0.25498839907192583,0.12532000256123024,12,6,13.132000256123025,0.00045670481730542413,patience
2,339,baseline,20,20290015,composite,0.2527842227378191,0.07144915331658397,5,1,7.544915331658397,0.0005446726161710774,patience
2,340,tight_tw,100,20370014,nearest,0.25058004640371234,0.08445078928147076,10,5,8.945078928147078,0.0004106163236777519,patience
2,341,baseline,20,20290019,nearest,0.2483758700696056,-0.004,4,0,0.0,0.000387709706940821,patience
2,342,baseline,20,20290017,composite,0.24617169373549885,0.12192552236903947,10,3,12.892552236903946,0.0004397132346980356,patience
2,343,baseline,50,20320020,composite,0.2439675174013921,0.19936050650949705,12,8,20.336050650949705,0.000391640702815775,budget
2,344,baseline,100,20370018,nearest,0.24176334106728548,0.07967801169289682,12,9,8.267801169289681,0.00041522307311183434,budget
2,345,tight_tw,50,20320015,composite,0.23955916473317862,0.08455710524835948,12,7,8.95571052483595,0.00047312961472753334,budget
2,346,tight_tw,100,20370018,composite,0.237354988399072,0.07187008781718777,12,9,7.487008781718777,0.000495757638075925,budget
2,347,small_battery,100,20370015,composite,0.23515081206496524,0.18901497653216862,12,10,19.10149765321686,0.0005543883830402938,budget
2,348,small_battery,50,20320019,nearest,0.2329466357308585,0.08172873999820586,12,5,8.872873999820586,0.0005221254303456183,budget
2,349,small_battery,20,20290019,nearest,0.23074245939675175,0.09700408716195694,9,3,10.300408716195694,0.0005728301036046039,patience
2,350,tight_tw,20,20290018,nearest,0.228538283062645,0.09267929975434719,7,2,9.767929975434718,0.0004566022347702903,patience
2,351,tight_tw,100,20370019,composite,0.22633410672853826,0.040512465763041856,8,4,4.451246576304186,0.0004725065908178945,patience
2,352,tight_tw,20,20290017,composite,0.22412993039443163,0.028585309895279104,6,2,3.2585309895279106,0.0005460965963379913,patience
2,353,tight_tw,100,20370020,nearest,0.22192575406032478,0.10333502815692559,12,9,10.633502815692559,0.0005279249627196584,budget
2,354,small_battery,50,20320014,composite,0.21972157772621814,0.14709171987611294,12,8,15.109171987611294,0.00043697345575077274,budget
2,355,baseline,50,20320014,nearest,0.2175174013921114,0.0759619512992443,6,2,7.99619512992443,0.00042854595843548566,patience
2,356,baseline,100,20370020,composite,0.21531322505800465,0.16759647281077739,12,9,17.059647281077737,0.0005163438207468916,budget
2,357,small_battery,50,20320016,nearest,0.21310904872389802,0.06457141176807868,10,4,7.057141176807868,0.00047760154647953846,patience
2,358,small_battery,100,20370018,nearest,0.21090487238979116,0.12176675841888004,10,6,12.576675841888004,0.0004440846471776839,patience
2,359,baseline,100,20370019,nearest,0.20870069605568453,0.08046560575956023,12,9,8.34656057595602,0.00042971413904169486,budget
2,360,baseline,50,20320016,composite,0.2064965197215778,-0.004,4,0,0.0,0.0002965707421804102,patience
2,361,baseline,50,20320014,composite,0.20429234338747104,0.1076070346405358,10,6,11.16070346405358,0.00035690740946031613,patience
2,362,baseline,50,20320018,nearest,0.2020881670533643,0.09602479442785569,12,7,10.10247944278557,0.0003569652574309399,budget
2,363,baseline,20,20290017,nearest,0.19988399071925766,0.04864004204085865,8,4,5.264004204085866,0.00038777114534752706,patience
2,364,baseline,100,20370015,nearest,0.1976798143851508,0.05800863503987637,9,4,6.300863503987637,0.0003710585058275262,patience
2,365,small_battery,100,20370014,composite,0.19547563805104418,0.16793370214070932,12,9,17.093370214070934,0.0004751045483259317,budget
2,366,tight_tw,20,20290016,composite,0.19327146171693732,0.07345420352334833,7,3,7.7454203523348335,0.00043224533887462567,patience
2,367,baseline,50,20320020,nearest,0.1910672853828307,0.1930715180374026,12,6,19.90715180374026,0.0003689922950402789,patience
2,368,baseline,20,20290015,nearest,0.18886310904872394,0.02100359839792627,5,1,2.5003598397926274,0.00046451336108102364,patience
2,369,baseline,50,20320015,nearest,0.1866589327146172,0.11327637251873293,12,7,11.827637251873295,0.00039312106642755895,budget
2,370,small_battery,20,20290015,composite,0.18445475638051045,0.029236873739954483,5,1,3.323687373995449,0.00035312567033733016,patience
2,371,tight_tw,100,20370019,nearest,0.18225058004640382,0.006774200358621115,6,1,1.1774200358621116,0.00043888349067614874,patience
2,372,small_battery,20,20290014,nearest,0.18004640371229697,0.16047207854279713,12,6,16.647207854279714,0.00040986173528208855,patience
2,373,baseline,20,20290013,composite,0.17784222737819033,0.2343981888324428,12,7,23.93981888324428,0.0004193944510583047,budget
2,374,small_battery,50,20320020,nearest,0.17563805104408348,0.2148375135166685,12,7,21.98375135166685,0.0004121717104945443,budget
2,375,tight_tw,50,20320018,composite,0.17343387470997684,0.15629496378326235,12,10,15.829496378326235,0.0003745146663715235,budget
2,376,tight_tw,100,20370013,composite,0.1712296983758701,0.1591229150361769,12,7,16.41229150361769,0.00034147738581726645,budget
2,377,small_battery,50,20320016,composite,0.16902552204176335,0.0813014771653264,11,5,8.73014771653264,0.0003406468962831858,patience
2,378,tight_tw,20,20290013,nearest,0.1668213457076566,0.027323227829709154,5,1,3.132322782970916,0.00032879068939455915,patience
2,379,tight_tw,20,20290014,nearest,0.16461716937354998,0.07847128345555887,12,4,8.647128345555886,0.0003954235321795987,budget
2,380,tight_tw,50,20320019,composite,0.16241299303944323,0.23012075275323907,12,9,23.312075275323906,0.00040477117053986945,budget
2,381,tight_tw,20,20290019,nearest,0.1602088167053365,-0.004,4,0,0.0,0.0004616808967291056,patience
2,382,small_battery,50,20320020,composite,0.15800464037122974,0.022360682947382738,11,4,2.9360682947382744,0.0004827236976265128,patience
2,383,baseline,20,20290020,composite,0.155800464037123,0.09889929414744461,9,4,10.389929414744461,0.0003832513977310609,patience
2,384,tight_tw,100,20370014,composite,0.15359628770301637,0.12149499842249645,12,10,12.349499842249644,0.0004238007994826183,budget
2,385,small_battery,100,20370017,nearest,0.1513921113689095,0.0856334349563012,12,9,8.86334349563012,0.0004474213614736549,budget
2,386,small_battery,100,20370013,nearest,0.14918793503480288,0.10509289671911254,12,8,10.909289671911255,0.00040837687457714785,patience
2,387,baseline,20,20290016,nearest,0.14698375870069613,0.09544263165455066,8,3,10.044263165455067,0.00041254805197777825,patience
2,388,baseline,20,20290018,composite,0.1447795823665894,0.018591989612353498,8,3,2.3591989612353506,0.00037966150928081353,patience
2,389,tight_tw,50,20320014,nearest,0.14257540603248264,0.03577784457121662,12,7,4.077784457121663,0.0003639070327034291,budget
2,390,tight_tw,100,20370013,nearest,0.1403712296983759,0.061794465256597444,12,7,6.679446525659745,0.00042425698653949633,budget
2,391,tight_tw,50,20320014,composite,0.13816705336426915,0.11270606087415949,11,6,11.77060608741595,0.00040106245512533276,patience
2,392,small_battery,100,20370015,nearest,0.13596287703016252,0.17023327811842362,12,11,17.123327811842366,0.00033300788670083566,budget
2,393,baseline,100,20370020,nearest,0.13375870069605567,0.11104742624563728,12,9,11.404742624563728,0.0003719974798703136,budget
2,394,small_battery,50,20320018,nearest,0.13155452436194903,0.1661118922009045,8,4,17.011189220090447,0.00033998412907446665,patience
2,395,tight_tw,100,20370017,composite,0.1293503480278423,0.13152771020303258,12,9,13.452771020303256,0.0003604264062936592,budget
2,396,small_battery,20,20290016,nearest,0.12714617169373554,0.00916059043522938,7,2,1.4160590435229383,0.00039454934601258133,patience
2,397,tight_tw,100,20370020,composite,0.1249419953596288,0.1928357445881135,12,12,19.28357445881135,0.0003557419085217167,budget
2,398,small_battery,100,20370019,nearest,0.12273781902552205,0.08889735445883486,11,6,9.389735445883487,0.000350209568981208,patience
2,399,baseline,50,20320019,nearest,0.12053364269141531,0.0776687711193234,10,3,8.466877111932341,0.0004330186884220537,patience
2,400,baseline,50,20320013,composite,0.11832946635730868,0.1164928608636144,12,7,12.14928608636144,0.00035405627405042206,budget
2,401,small_battery,50,20320018,composite,0.11612529002320182,0.02563424526904717,5,1,2.963424526904717,0.0004352389163481788,patience
2,402,small_battery,20,20290020,nearest,0.11392111368909519,0.027990915151516353,7,3,3.1990915151516357,0.00028273051008709043,patience
2,403,small_battery,50,20320017,composite,0.11171693735498844,0.11742204893201444,12,8,12.142204893201445,0.00035987910676630946,budget
2,404,baseline,100,20370016,nearest,0.1095127610208817,0.06925340006117862,12,10,7.125340006117862,0.00038284065340042476,budget
2,405,small_battery,100,20370018,composite,0.10730858468677495,0.10949526220321906,12,8,11.349526220321907,0.0003815390697935496,budget
2,406,small_battery,100,20370016,nearest,0.10510440835266821,0.09847074468180889,12,7,10.347074468180889,0.00034568569125482403,patience
2,407,tight_tw,100,20370016,composite,0.10290023201856158,0.14763610990887996,12,9,15.063610990887996,0.0003934286116440922,budget
2,408,tight_tw,20,20290020,composite,0.10069605568445483,0.09589929414744461,12,4,10.389929414744461,0.00033572206036551683,patience
2,409,baseline,50,20320016,nearest,0.09849187935034809,0.09051010735260628,12,5,9.751010735260627,0.00030331460299826667,budget
2,410,tight_tw,50,20320016,composite,0.09628770301624134,0.13975211469451326,12,8,14.375211469451324,0.0003524397834701628,budget
2,411,tight_tw,50,20320015,nearest,0.09408352668213471,0.14317845580401253,12,6,14.917845580401254,0.00028864328207573386,patience
2,412,baseline,100,20370018,composite,0.09187935034802786,0.12150635083713417,12,10,12.350635083713417,0.0003209411931745388,budget
2,413,baseline,100,20370017,nearest,0.08967517401392122,0.024037056451894384,11,4,3.103705645189439,0.00040337329367011855,patience
2,414,baseline,50,20320017,nearest,0.08747099767981437,0.1000667082765194,12,9,10.306670827651939,0.00034299841270470717,budget
2,415,small_battery,20,20290018,composite,0.08526682134570773,0.0458298787369548,12,4,5.38298787369548,0.0003726546605917441,patience
2,416,baseline,100,20370013,composite,0.08306264501160099,0.1339634550874904,12,9,13.696345508749042,0.0004393145190709463,budget
2,417,tight_tw,50,20320016,nearest,0.08085846867749424,0.09094888048701794,10,4,9.694888048701792,0.00034216596279132086,patience
2,418,baseline,50,20320018,composite,0.0786542923433875,0.02038653994583646,11,4,2.7386539945836463,0.00033986550992214516,patience
2,419,baseline,50,20320019,composite,0.07645011600928087,0.1273241470512834,11,7,13.13241470512834,0.0003441505646836202,patience
2,420,baseline,100,20370014,nearest,0.07424593967517401,0.042100482189750515,9,4,4.710048218975051,0.0002977894814174439,patience
2,421,small_battery,20,20290018,nearest,0.07204176334106738,0.07135194652006002,7,3,7.535194652006001,0.0003976288665201006,patience
2,422,baseline,100,20370015,composite,0.06983758700696052,0.07719564883321517,11,6,8.219564883321517,0.0003117098807621771,patience
2,423,tight_tw,20,20290013,composite,0.06763341067285389,0.18383995920146784,10,5,18.883995920146784,0.00036425962262790455,patience
2,424,tight_tw,50,20320020,nearest,0.06542923433874714,0.16177181205353902,12,7,16.677181205353904,0.0003270956283313052,budget
2,425,tight_tw,20,20290015,composite,0.0632250580046404,0.11576885079903809,11,5,12.17688507990381,0.00032879510768492814,patience
2,426,tight_tw,100,20370015,composite,0.061020881670533655,0.23168715821485927,12,11,23.268715821485927,0.00027057826088941814,budget
2,427,tight_tw,100,20370017,nearest,0.05881670533642702,0.02254755581339262,12,6,2.854755581339262,0.0002961919002049873,budget
2,428,small_battery,20,20290017,nearest,0.05661252900232017,-0.0037691247980725907,5,1,0.023087520192740938,0.0003188885201571172,patience
2,429,baseline,20,20290018,nearest,0.05440835266821353,0.0007135078499883214,5,1,0.47135078499883215,0.0003091878794607779,patience
2,430,small_battery,100,20370013,composite,0.05220417633410668,0.14565701555806196,12,11,14.665701555806198,0.000350870337975594,budget
2,431,baseline,20,20290019,composite,0.050000000000000044,0.01893263692004872,8,2,2.4932636920048723,0.00036957002486967126,patience
