step,action,ucb_score,objective_before,objective_after,reward,accepted,moves,feasible,action_runtime_sec,cumulative_runtime_sec,context,termination_reason,profile,method,instance,instance_seed,construction_source
3,relocate,0.7572875346831209,784.0649516967214,772.2296386410699,0.015094812017856271,True,5,True,0.010951791999104898,0.029521376003685873,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
4,swap,0.8309406658910222,772.2296386410699,764.3862370496707,0.010156825378007434,True,2,True,0.005336124999303138,0.03485750100298901,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
5,two_opt,0.8880453688256637,764.3862370496707,764.2841284814253,0.00013358242639154616,True,1,True,0.0018404590009595267,0.03669796000394854,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
6,relocate,0.6818961629503127,764.2841284814253,755.3547799790466,0.01168328396419885,True,1,True,0.011508290997880977,0.048206251001829514,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
7,swap,0.6989246335411616,755.3547799790466,755.3547799790466,0.0,False,0,True,0.005698958000721177,0.05390520900255069,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
8,two_opt,0.713833684331362,755.3547799790466,755.3547799790466,0.0,False,0,True,0.0016564999968977645,0.055561708999448456,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
9,relocate,0.615853511172252,755.3547799790466,755.3547799790466,0.0,False,0,True,0.012227750001329696,0.06778945900077815,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
10,swap,0.6188976983077079,755.3547799790466,755.3547799790466,0.0,False,0,True,0.005676708999089897,0.07346616799986805,"{'instance': 'synthetic_evrptw_n50_seed20310814_small_battery', 'scale': 50, 'seed': 20310814, 'source': 'composite'}",patience,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310814_small_battery,20310814,composite
0,two_opt,,718.7258243808619,718.7258243808619,0.0,False,0,True,0.0018045409997284878,0.0018045409997284878,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
1,relocate,,718.7258243808619,688.6850798682422,0.04179722432889902,True,8,True,0.011305500000162283,0.01311004099989077,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
2,swap,,688.6850798682422,670.518594210808,0.026378509116111094,True,3,True,0.0048506250022910535,0.017960666002181824,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
3,relocate,0.7755001761066425,670.518594210808,669.483342427037,0.001543956860718438,True,3,True,0.01154954099911265,0.029510207001294475,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
4,swap,0.8505655248769433,669.483342427037,667.3637462669288,0.003166017771889721,True,1,True,0.004713541002274724,0.0342237480035692,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
5,two_opt,0.8880453688256637,667.3637462669288,667.3637462669288,0.0,False,0,True,0.0014799169985053595,0.03570366500207456,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
6,relocate,0.6842270560835045,667.3637462669288,656.9643861730714,0.015582746518714823,True,2,True,0.011242208998737624,0.04694587400081218,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
7,swap,0.7052416592310633,656.9643861730714,655.6846988081564,0.00194787935517986,True,1,True,0.004827667002246017,0.0517735410030582,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
8,two_opt,0.7137668931181662,655.6846988081564,655.6846988081564,0.0,False,0,True,0.0017077079974114895,0.05348124900046969,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
9,relocate,0.6187072607792184,655.6846988081564,654.4891217108845,0.0018234024668336843,True,1,True,0.01160354199964786,0.06508479100011755,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
10,swap,0.6237583418860357,654.4891217108845,654.3803443008728,0.0001662020137590268,True,1,True,0.0050968750001629815,0.07018166600028053,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
11,two_opt,0.625824438553178,654.3803443008728,654.3803443008728,0.0,False,0,True,0.0018617499990796205,0.07204341599936015,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'nearest'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,nearest
0,two_opt,,778.3471543180067,778.3471543180067,0.0,False,0,True,0.0015667919979023281,0.0015667919979023281,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
1,relocate,,778.3471543180067,748.2977239057553,0.03860671969512226,True,11,True,0.011839624999993248,0.013406416997895576,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
2,swap,,748.2977239057553,741.586101095937,0.008969187791707918,True,3,True,0.004774875000293832,0.01818129199818941,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
3,relocate,0.7723096714728658,741.586101095937,726.8622416148876,0.019854551560891033,True,3,True,0.011540041999978712,0.02972133399816812,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
4,swap,0.8331562035525402,726.8622416148876,725.9851275701509,0.0012067129017294671,True,1,True,0.005230458998994436,0.034951792997162556,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
5,two_opt,0.8880453688256637,725.9851275701509,725.9229969232331,8.558115663575273e-05,True,1,True,0.0012982919979549479,0.036250084995117504,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
6,relocate,0.6917871011167025,725.9229969232331,707.4751541675435,0.02541294714987588,True,4,True,0.011487666000903118,0.04773775099602062,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
7,swap,0.6955573461337816,707.4751541675435,702.0633276421281,0.007649493404165135,True,3,True,0.0055914170006872155,0.05332916799670784,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
8,two_opt,0.7138096836964841,702.0633276421281,698.0347399212214,0.005738211301303315,True,2,True,0.0014867089994368143,0.05481587699614465,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
9,relocate,0.6270240243450708,698.0347399212214,683.8421370371195,0.020332230005778308,True,5,True,0.011013208000804298,0.06582908499694895,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
10,swap,0.6192026711708429,683.8421370371195,682.5624496722045,0.0018713198494312525,True,1,True,0.005564540999330347,0.0713936259962793,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
11,two_opt,0.6277657027058244,682.5624496722045,682.5624496722045,0.0,False,0,True,0.0013978749993839301,0.07279150099566323,"{'instance': 'synthetic_evrptw_n50_seed20310815_small_battery', 'scale': 50, 'seed': 20310815, 'source': 'composite'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310815_small_battery,20310815,composite
0,two_opt,,835.9644339546614,835.9644339546614,0.0,False,0,True,0.0017709580024529714,0.0017709580024529714,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
1,relocate,,835.9644339546614,796.3436744592049,0.047395269327457315,True,8,True,0.01228083300156868,0.014051791004021652,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
2,swap,,796.3436744592049,790.3924401714022,0.007473198417560273,True,2,True,0.004953625000780448,0.0190054160048021,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
3,relocate,0.7810982211052008,790.3924401714022,778.554107482412,0.0149777908888185,True,4,True,0.011542791002284503,0.030548207007086603,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
4,swap,0.8316602141783924,778.554107482412,778.4894874630677,8.300003650770128e-05,True,1,True,0.005335541001841193,0.035883748008927796,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
5,two_opt,0.8880453688256637,778.4894874630677,771.9396878551262,0.00841347213214904,True,2,True,0.0015191249985946342,0.03740287300752243,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
6,relocate,0.6937429955968337,771.9396878551262,771.6627961646868,0.0003586960157583218,True,2,True,0.01239374999931897,0.0497966230068414,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
7,two_opt,0.6946761318531374,771.6627961646868,771.6627961646868,0.0,False,0,True,0.00145445800080779,0.05125108100764919,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
8,swap,0.7175449923452002,771.6627961646868,771.6627961646868,0.0,False,0,True,0.0054131249999045394,0.05666420600755373,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
9,relocate,0.6199765369537857,771.6627961646868,771.6627961646868,0.0,False,0,True,0.0125875840021763,0.06925179000973003,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
10,two_opt,0.6160653638490251,771.6627961646868,771.6627961646868,0.0,False,0,True,0.0014112919998297002,0.07066308200955973,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'nearest'}",patience,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,nearest
0,two_opt,,878.1496177681189,878.1496177681189,0.0,False,0,True,0.0012102910004614387,0.0012102910004614387,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
1,relocate,,878.1496177681189,835.644300502467,0.048403274801488004,True,13,True,0.010874458002945175,0.012084749003406614,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
2,swap,,835.644300502467,817.2187241912271,0.022049544644965204,True,3,True,0.005786582998553058,0.017871332001959672,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
3,relocate,0.7821062265792315,817.2187241912271,807.7094881856486,0.011636096584778384,True,5,True,0.010917790998064447,0.02878912300002412,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
4,swap,0.8462365604057974,807.7094881856486,806.7769914266847,0.0011544952394437849,True,1,True,0.005515708002349129,0.03430483100237325,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
5,two_opt,0.8880453688256637,806.7769914266847,806.7769914266847,0.0,False,0,True,0.0011210000011487864,0.035425831003522035,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
6,relocate,0.692576151181829,806.7769914266847,805.5991719453638,0.0014599071290297204,True,3,True,0.011740957997972146,0.04716678900149418,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
7,swap,0.7020714157292673,805.5991719453638,805.5991719453638,0.0,False,0,True,0.005235374999756459,0.05240216400125064,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
8,two_opt,0.7137668931181662,805.5991719453638,805.5991719453638,0.0,False,0,True,0.0011105419980594888,0.05351270599931013,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
9,relocate,0.6195657110482065,805.5991719453638,805.5991719453638,0.0,False,0,True,0.011862291001307312,0.06537499700061744,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
10,swap,0.6209955530997785,805.5991719453638,805.5991719453638,0.0,False,0,True,0.005414750001364155,0.0707897470019816,"{'instance': 'synthetic_evrptw_n50_seed20310816_small_battery', 'scale': 50, 'seed': 20310816, 'source': 'composite'}",patience,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310816_small_battery,20310816,composite
0,two_opt,,801.4594057262916,801.4594057262916,0.0,False,0,True,0.0014938750027795322,0.0014938750027795322,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
1,relocate,,801.4594057262916,789.8497753202363,0.014485612525233936,True,6,True,0.011233625002205372,0.012727500004984904,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
2,swap,,789.8497753202363,775.1048154356295,0.018668056059937016,True,2,True,0.004763000000821194,0.017490500005806098,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
3,swap,0.7523710078376805,775.1048154356295,772.5448758340308,0.0033027011968180297,True,1,True,0.004793208001501625,0.022283708007307723,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
4,relocate,0.8386726282860661,772.5448758340308,756.425872376967,0.02086481182036428,True,6,True,0.01098137499866425,0.033265083005971974,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
5,two_opt,0.8880453688256637,756.425872376967,749.113844993355,0.009666548502148676,True,2,True,0.0017130419983004685,0.03497812500427244,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
6,relocate,0.680231677661495,749.113844993355,745.8129885898381,0.004406348147985587,True,4,True,0.01054291699983878,0.04552104200411122,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
7,swap,0.7014547744154405,745.8129885898381,745.0733594815181,0.0009917085377106787,True,2,True,0.00530179199995473,0.05082283400406595,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
8,two_opt,0.7186001673692406,745.0733594815181,744.27246372992,0.0010749220078884831,True,1,True,0.0015141249969019555,0.05233695900096791,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
9,relocate,0.612318209040969,744.27246372992,710.9452977750943,0.044778179469124296,True,3,True,0.011547999998583691,0.0638849589995516,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
10,swap,0.6209150284031307,710.9452977750943,710.9452977750943,0.0,False,0,True,0.0052985420006734785,0.06918350100022508,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
11,two_opt,0.6294049287231904,710.9452977750943,710.1746217791226,0.0010840158847432394,True,1,True,0.0014130000017757993,0.07059650100200088,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'nearest'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,nearest
0,two_opt,,806.2369524153319,806.2369524153319,0.0,False,0,True,0.001634583000850398,0.001634583000850398,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
1,relocate,,806.2369524153319,790.1492750861555,0.019954031232357623,True,5,True,0.011683916000038153,0.01331849900088855,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
2,swap,,790.1492750861555,751.0609346197956,0.04946956442135296,True,2,True,0.0047680829993623774,0.018086582000250928,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
3,swap,0.7831725161990964,751.0609346197956,751.0609346197956,0.0,False,0,True,0.004618458002369152,0.02270504000262008,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
4,relocate,0.8441410469931898,751.0609346197956,714.939639878754,0.04809369396815597,True,4,True,0.011289999998552958,0.03399504000117304,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
5,two_opt,0.8880453688256637,714.939639878754,701.5354468206066,0.0187487059193145,True,2,True,0.0019191669998690486,0.03591420700104209,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
6,relocate,0.6965803280889526,701.5354468206066,694.3921449207152,0.01018238199119547,True,3,True,0.011603750001086155,0.04751795700212824,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
7,swap,0.7152041779977394,694.3921449207152,691.5865494275585,0.004040361795102183,True,1,True,0.005033375000493834,0.052551332002622075,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
8,two_opt,0.7231412460778235,691.5865494275585,691.5865494275585,0.0,False,0,True,0.0015444999989995267,0.0540958320016216,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
9,relocate,0.6251426539403441,691.5865494275585,689.7837930617314,0.002606696685063048,True,2,True,0.011375291996955639,0.06547112399857724,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
10,swap,0.6310975152104605,689.7837930617314,689.7837930617314,0.0,False,0,True,0.005023083002015483,0.07049420700059272,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
11,two_opt,0.6320740071929496,689.7837930617314,689.7837930617314,0.0,False,0,True,0.0015590830007568002,0.07205329000134952,"{'instance': 'synthetic_evrptw_n50_seed20310817_small_battery', 'scale': 50, 'seed': 20310817, 'source': 'composite'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310817_small_battery,20310817,composite
0,two_opt,,769.2181034090133,769.2181034090133,0.0,False,0,True,0.001929791000293335,0.001929791000293335,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
1,relocate,,769.2181034090133,725.9945047139914,0.05619160353021332,True,9,True,0.011543166998308152,0.013472957998601487,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
2,swap,,725.9945047139914,723.7622524225364,0.0030747509477835355,True,2,True,0.004740374999528285,0.018213332998129772,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
